BookName,BookId,ISSN,Auth,Category,Publisher,PublishTime,isBorrowed,Reserve,location
The Map That Changed the World : William Smith and the Birth of Modern Geology,4742,60931809,Simon Winchester,Computer,Perennial,2002,0,10,Library
Metamorphoses and Other Stories,4743,1566199697,Franz Kafka,Computer,Dorset Press,1996,0,10,Library
The Arabian Nights: More Marvels and Wonders of the Thousand and One Nights,4744,451527496,Jack David Zipes,Computer,Signet Classics,1999,0,10,Library
Arabian Nights: The Marvels and Wonders of the Thousand and One Nights,4745,451525426,Jack Zipes,Computer,Signet Classics,1991,0,10,Library
"A Game of Thrones (A Song of Ice and Fire, Book 1)",4746,553573403,George R.R. Martin,Computer,Spectra Books,1997,0,10,Library
"A Clash of Kings (A Song of Fire and Ice, Book 2)",4747,553579908,George R. R. Martin,Computer,Spectra Books,2000,0,10,Library
"A Storm of Swords (A Song of Ice and Fire, Book 3)",4748,055357342X,GEORGE R.R. MARTIN,Computer,Spectra,2003,0,10,Library
Skin,4749,440211158,Kathe Koja,Computer,Dell Publishing Company,1994,0,10,Library
There's No Toilet Paper on the Road Less Traveled: The Best of Travel Humor and Misadventure (Travelers' Tales Guides),4750,1885211279,Doug Lansky,Computer,Travelers' Tales Guides,1998,0,10,Library
Message des hommes vrais au monde mutant,4751,2290044067,Marlo Morgan,Computer,J'ai lu,1999,0,10,Library
Privileged Information,4752,821739514,Stephen White,Computer,Kensington Pub Corp,1996,0,10,Library
Till We Meet Again,4753,553280147,Judith Krantz,Computer,Bantam Books,1989,0,10,Library
Sea Devil,4754,821730894,Richard Henrick,Computer,Kensington Pub Corp (Mm),1990,0,10,Library
Scents,4755,553245716,Johanna Kingsley,Computer,Bantam Books,1984,0,10,Library
Disclosure,4756,345391055,Michael Crichton,Computer,Ballantine Books,1994,0,10,Library
Firefox Down,4757,553243055,Craig Thomas,Computer,Bantam Doubleday Dell,1984,0,10,Library
And Then There Were None : A Novel,4758,312979479,Agatha Christie,Computer,St. Martin's Paperbacks,2001,0,10,Library
The Idiot Girls' Action Adventure Club,4759,375760911,Laurie Notaro,Computer,Villard Books,2002,0,10,Library
Answer As a Man,4760,449244679,Taylor Caldwell,Computer,Ballantine Books,1982,0,10,Library
ALL MY FRIENDS ARE GOING TO BE STRANGERS (Touchstone Book),4761,671681036,Larry McMurtry,Computer,Simon &amp; Schuster,1989,0,10,Library
POSTCARDS,4762,068480087X,Annie Proulx,Computer,Scribner,1994,0,10,Library
The First Time,4763,743407067,Joy Fielding,Computer,Pocket Star,2001,0,10,Library
Plantation: A Lowcountry Tale,4764,515131083,Dorothea Benton Frank,Computer,Jove Books,2001,0,10,Library
God Is No Laughing Matter: Observations and Objections on the Spiritual Path,4765,1585420654,Julia Cameron,Computer,Jeremy P. Tarcher,2000,0,10,Library
Living on the Borders: What the Church Can Learn from Ethnic Immigrant Cultures,4766,1587430665,Mark Griffin,Computer,Brazos Press,2004,0,10,Library
Pilgrim Souls : A Collection of Spiritual Autobiography,4767,684843110,Elizabeth Powers,Computer,Touchstone,1999,0,10,Library
All You Really Need to Know about Prayer You Can Learn from the Poor,4768,156955028X,Louise Perrotta,Computer,Servant Publications,1996,0,10,Library
The Red Hat Society(TM) : Fun and Friendship After Fifty,4769,446679763,Sue Ellen Cooper,Computer,Warner Books,2004,0,10,Library
Wild Man's Journey: Reflections on Male Spirituality,4770,867162791,Richard Rohr,Computer,Saint Anthony Messenger Press and Franciscan,1996,0,10,Library
The Autobiography of My Mother,4771,452274664,Jamaica Kincaid,Computer,Plume Books,1997,0,10,Library
The Half-a-Moon Inn,4772,64403645,Paul Fleischman,Computer,HarperTrophy,1991,0,10,Library
Under the Banner of Heaven : A Story of Violent Faith,4773,1400032806,JON KRAKAUER,Computer,Anchor,2004,0,10,Library
Criminals,4774,140262776,Margot Livesey,Computer,Penguin Books,1997,0,10,Library
My Sister's Bones,4775,385317042,CATHI HANAUER,Computer,Dell,1997,0,10,Library
My Sisters Keeper: Learning to Cope With a Sibling's Mental Illness,4776,393029875,Margaret Moorman,Computer,W W Norton &amp; Co Inc,1992,0,10,Library
Brick Lane : A Novel,4777,743243315,Monica Ali,Computer,Scribner,2004,0,10,Library
The First Time,4778,743407059,Joy Fielding,Computer,Atria,2000,0,10,Library
"The Art of Mending : A Novel (Berg, Elizabeth)",4779,1400061598,ELIZABETH BERG,Computer,Random House,2004,0,10,Library
Sister Noon,4780,452283280,Karen Joy Fowler,Computer,Plume Books,2002,0,10,Library
Grand Avenue,4781,743407083,Joy Fielding,Computer,Pocket Star,2002,0,10,Library
Three Weeks with My Brother,4782,446532444,Micah Sparks,Computer,Warner Books,2004,0,10,Library
Good Grief : A Novel,4783,446533041,Lolly Winston,Computer,Warner Books,2004,0,10,Library
Rapture,4784,375413278,SUSAN MINOT,Computer,Knopf,2002,0,10,Library
Daddy's Girl,4785,1892738341,Charlotte Vale Allen,Computer,Island Nation Press,2002,0,10,Library
Irish Girls About Town : An Anthology of Short Stories,4786,743483014,Maeve Binchy,Computer,Pocket,2004,0,10,Library
The Book of Embraces,4787,393029603,Eduardo H. Galeano,Computer,W W Norton &amp; Co Inc,1991,0,10,Library
A Safe Place to Die,4788,312093004,Janice Law,Computer,St Martins Pr,1993,0,10,Library
My Soul to Keep,4789,451184149,Judith Hawkes,Computer,Signet Book,1997,0,10,Library
Go Ask Alice (Avon/Flare Book),4790,380005239,James Jennings,Computer,Avon Books,1991,0,10,Library
The Vital Illusion,4791,231121008,Jean Baudrillard,Computer,Columbia University Press,2001,0,10,Library
More Scary Stories To Tell In The Dark,4792,64401774,Alvin Schwartz,Computer,HarperTrophy,1986,0,10,Library
Smack,4793,380732238,Melvin Burgess,Computer,HarperTempest,1999,0,10,Library
Conversations With God : An Uncommon Dialogue (Book 2),4794,1571740562,Neale Donald Walsch,Computer,Hampton Roads Publishing Company,1997,0,10,Library
Conversations with God : An Uncommon Dialogue (Book 1),4795,399142789,Neale Donald Walsch,Computer,Putnam Publishing Group,1996,0,10,Library
Waiting,4796,375406530,Ha Jin,Computer,Pantheon Books,1999,0,10,Library
The Death of Vishnu: A Novel,4797,006000438X,Manil Suri,Computer,Perennial,2002,0,10,Library
The End of the Pier,4798,679411267,Martha Grimes,Computer,Random House Inc,1992,0,10,Library
Death in Holy Orders (Adam Dalgliesh Mysteries (Hardcover)),4799,375412557,P.D. JAMES,Computer,Knopf,2001,0,10,Library
The River Beyond the World,4800,312169868,Janet Peery,Computer,Picador USA,1997,0,10,Library
The Corrections,4801,374129983,Jonathan Franzen,Computer,Farrar Straus &amp; Giroux,2001,0,10,Library
The Kitchen Boy,4802,067003178X,Robert Alexander,Computer,Viking Books,2003,0,10,Library
Finding Fish: A Memoir,4803,688176992,Antwone Quenton Fisher,Computer,William Morrow &amp; Company,2001,0,10,Library
Brighten the Corner Where You Are,4804,312032978,Fred Chappell,Computer,St Martins Pr,1989,0,10,Library
Love in the Time of Cholera,4805,394561619,GABRIEL GARCIA MARQUEZ,Computer,Knopf,1988,0,10,Library
When My Sister Was Cleopatra Moon,4806,786866470,Frances Park,Computer,Miramax,2000,0,10,Library
Talk Before Sleep,4807,385318782,Elizabeth Berg,Computer,Dell,1997,0,10,Library
The Women on the Porch (Southern Classics Series),4808,1879941201,Caroline Gordon,Computer,J. S. Sanders and Company,2000,0,10,Library
Affliction,4809,60920076,Russell Banks,Computer,Perennial,1990,0,10,Library
Range of Motion,4810,679437452,Elizabeth Berg,Computer,Random House Inc,1995,0,10,Library
The Time Traveler's Wife (Today Show Book Club #15),4811,1931561648,Audrey Niffenegger,Computer,MacAdam/Cage Publishing,2003,0,10,Library
Little Altars Everywhere,4812,60517794,Rebecca Wells,Computer,HarperTorch,2003,0,10,Library
"Heir to the Empire (Star Wars: The Thrawn Trilogy, Vol. 1)",4813,553296124,Timothy Zahn,Computer,Bantam,1998,0,10,Library
"The Golden Compass (His Dark Materials, Book 1)",4814,345413350,PHILIP PULLMAN,Computer,Del Rey,1997,0,10,Library
Creed for the Third Millennium,4815,380701340,Colleen McCullough,Computer,Avon,1986,0,10,Library
Murder Of Muriel Lake,4816,373260474,Shannon O'Cork,Computer,Worldwide Library,1990,0,10,Library
Heir to Betrayal,4817,1588515281,Larry Kirk,Computer,Publishamerica,2001,0,10,Library
The Amazing Adventures of Kavalier &amp; Clay: A Novel,4818,679450041,Michael Chabon,Computer,Random House,2000,0,10,Library
Scarfe Land,4819,241130522,Gerald Scarfe,Computer,Hamish Hamilton,1990,0,10,Library
The If... Files,4820,413722309,Steve Bell,Computer,Methuen Publishing Ltd,1997,0,10,Library
Bell's Eye: A History of the Twentieth Century in Rude Words and Pictures,4821,413725405,Steve Bell,Computer,Methuen Publishing Ltd,1999,0,10,Library
Turn over a New Leaf: Green Cartoons for Care,4822,1853830852,Mark Bryant,Computer,Stylus Pub Llc,1990,0,10,Library
War and Peace,4823,859533565,Toni Goffe,Computer,Child's Play International Ltd,1991,0,10,Library
"The True Confessions of Adrian Albert Mole, Margaret Hilda Roberts and Susan Lilian Townsend",4824,413624501,Sue Townsend,Computer,Methuen Publishing Ltd,1989,0,10,Library
Dinosaur Roar!: Board Book,4825,1857141296,Henrietta Stickland,Computer,Ragged Bears,1997,0,10,Library
Regime Unchanged,4826,745321992,Milan Rai,Computer,PLUTO PRESS,2003,0,10,Library
Rings of Saturn,4827,1860466095,W G Sebald,Computer,Havill Pr,1999,0,10,Library
The Jungle Book (Puffin Classics),4828,140350748,Rudyard Kipling,Computer,Penguin USA,1987,0,10,Library
Desserts (Merehurst Cookery),4829,1853912352,Mandy Wagstaff,Computer,Murdoch Books UK,1991,0,10,Library
The Continuum Concept: In Search of Happiness Lost (Classics in Human Development),4830,201050714,Jean Liedloff,Computer,Addison Wesley Publishing Company,1986,0,10,Library
Great Apes,4831,802116175,Will Self,Computer,Pub Group West,1997,0,10,Library
Travels With My Aunt (Twentieth Century Classics),4832,140185011,Graham Greene,Computer,Penguin Books,1993,0,10,Library
Mr Phillips,4833,140298363,John Lanchester,Computer,Penguin Books,2001,0,10,Library
Lie Down With Lions,4834,451146425,Ken Follett,Computer,New Amer Library (Mm),1986,0,10,Library
Art of Peace (Shambhala Pocket Classics),4835,877738513,JOHN STEVENS,Computer,Shambhala,1992,0,10,Library
The Legend of Bagger Vance,4836,380817446,Steven Pressfield,Computer,HarperTorch,2000,0,10,Library
"Teenage Mutant Ninja Turtles: Lean, Green and on the Screen",4837,440862809,B.B. Hillier,Computer,Random House Children's Books (A Division of Random House Group),1990,0,10,Library
Birds of America,4838,571197272,Lorrie Moore,Computer,Faber Faber Inc,0,0,10,Library
The Outside Man,4839,345300203,Richard North Patterson,Computer,Ballantine Books,1995,0,10,Library
Paper Money,4840,451167309,Ken Follett,Computer,Signet Book,1996,0,10,Library
Jailbird,4841,440154731,Kurt Vonnegut,Computer,Dell Publishing Company,1992,0,10,Library
The Matarese Countdown,4842,553579835,Robert Ludlum,Computer,Bantam Books,1998,0,10,Library
The Scarlet Ruse,4843,449224775,John D. MacDonald,Computer,Fawcett Books,1996,0,10,Library
"Mostly Harmless (Hitchhiker's Trilogy, No 5)",4844,345379330,Douglas Adams,Computer,Ballantine Books,1993,0,10,Library
The Prayer of Jabez: Breaking Through to the Blessed Life,4845,1576737330,Bruce Wilkinson,Computer,Multnomah,2000,0,10,Library
Out of the Dust (Apple Signature Edition),4846,590371258,Karen Hesse,Computer,Scholastic,1999,0,10,Library
Lambs of God,4847,1573227226,Marlene Day,Computer,Riverhead Books,1999,0,10,Library
The Listmaker,4848,670871753,Robin Klein,Computer,Viking Books,1997,0,10,Library
The Name of the Rose,4849,151446474,Umberto Eco,Computer,Harcourt,1983,0,10,Library
It,4850,670813028,Stephen King,Computer,Viking Books,1986,0,10,Library
How to Visit a Museum,4851,810922975,David Finn,Computer,Harry N Abrams,1985,0,10,Library
Homeschooling: The Teen Years : Your Complete Guide to Successfully Homeschooling the 13- To 18-Year Old (Prima Home Learning Library),4852,761520937,Cafi Cohen,Computer,Prima Lifestyles,2000,0,10,Library
The Successful Homeschool Family Handbook,4853,785281754,Raymond S. Moore,Computer,Nelson Books,1994,0,10,Library
"Dreamers, Discoverers and Dynamos : How to Help the Child Who Is Bright, Bored and Having Problems in School",4854,345405730,Lucy Jo Palladino,Computer,Ballantine Books,1999,0,10,Library
How Stella Got Her Groove Back,4855,451197410,Terry McMillan,Computer,Signet Book,1998,0,10,Library
Homeschoolers' Success Stories : 15 Adults and 12 Young People Share the Impact That Homeschooling Has Made on Their Lives,4856,761522557,Linda Dobson,Computer,Prima Lifestyles,2000,0,10,Library
The Pilot's Wife : A Novel,4857,316601950,Anita Shreve,Computer,Back Bay Books,1999,0,10,Library
Reckless Abandon,4858,399151516,Stuart Woods,Computer,Putnam Publishing Group,2004,0,10,Library
A Death in Vienna,4859,399151435,Daniel Silva,Computer,Putnam Publishing Group,2004,0,10,Library
The First Law,4860,451210220,John T. Lescroart,Computer,Signet Book,2004,0,10,Library
The English Assassin,4861,399148515,Daniel Silva,Computer,G. P. Putnam's Sons,2002,0,10,Library
"River of Blue Fire (Otherland, Volume 2)",4862,886777771,Tad Williams,Computer,Daw Books,1998,0,10,Library
Crocodile on the Sandbank,4863,445406518,Elizabeth Peters,Computer,Warner Books,1988,0,10,Library
"MONSTERS AND MAGICIANS (Stairway to Forever, Bk 2)",4864,671697978,Robert Adams,Computer,Baen,1989,0,10,Library
Hard Sell,4865,441317480,Piers Anthony,Computer,Ace Books,1993,0,10,Library
The Great War: Walk in Hell,4866,345405625,Harry Turtledove,Computer,Del Rey Books,2000,0,10,Library
How Few Remain,4867,345406141,Harry Turtledove,Computer,Del Rey Books,1998,0,10,Library
Fatherland,4868,61006629,Robert Harris,Computer,HarperTorch,1995,0,10,Library
"The Hands of Chaos : A Death Gate Novel, Volume 5 (Death Gate Cycle (Paperback))",4869,553563696,MARGARET WEIS,Computer,Bantam,1993,0,10,Library
The Man Who Fell to Earth (Del Rey Impact),4870,345431618,WALTER TEVIS,Computer,Del Rey,1999,0,10,Library
Into the Labyrinth (Death Gate Cycle (Paperback)),4871,553567713,MARGARET WEIS,Computer,Spectra,1994,0,10,Library
"Dragon Wing (The Death Gate Cycle, Book 1)",4872,553286390,Margaret Weis,Computer,Bantam,1990,0,10,Library
Blade Runner,4873,345301293,Philip K. Dick,Computer,Del Rey Books,1982,0,10,Library
"In the Balance (Worldwar Series, Volume 1)",4874,345382412,Harry Turtledove,Computer,Ballantine Books,1994,0,10,Library
"Tilting the Balance (Worldwar Series, Volume 2)",4875,345389972,Harry Turtledove,Computer,Ballantine Books,1995,0,10,Library
"Upsetting the Balance (Worldwar Series, Volume 3)",4876,345402219,Harry Turtledove,Computer,Ballantine Books,1996,0,10,Library
"Striking the Balance (Worldwar Series, Volume 4)",4877,345405501,Harry Turtledove,Computer,Ballantine Books,1996,0,10,Library
STAIRWAY TO FOREVE,4878,671654349,Robert Adams,Computer,Baen,1988,0,10,Library
BK DUN COW,4879,671832174,Walter Wangerin,Computer,Pocket,1979,0,10,Library
The Zap Gun,4880,881845531,Philip K. Dick,Computer,Carroll &amp; Graf Publishers,1989,0,10,Library
Rebekah (Women of Genesis),4881,076534128X,Orson Scott Card,Computer,Forge Books,2002,0,10,Library
Phthor,4882,441662382,Piers Anthony,Computer,Ace Books,1988,0,10,Library
The Guns of the South: A Novel of the Civil War,4883,345384687,Harry Turtledove,Computer,Del Rey Books,1993,0,10,Library
A Town Like Alice,4884,345353749,Nevil Shute,Computer,Ballantine Books,1991,0,10,Library
Franklin Delano Roosevelt: Champion of Freedom,4885,1586481843,Conrad Black,Computer,PublicAffairs,2003,0,10,Library
Dr. Bloodmoney,4886,088184389X,Philip K. Dick,Computer,Pub Group West,1988,0,10,Library
The Island of Doctor Moreau (Everyman Paperback Classics),4887,460872583,Brian Aldiss,Computer,Everymans Library,1993,0,10,Library
The Sirens of Titan,4888,385333498,Kurt Vonnegut,Computer,Delta Trade Paperbacks,1998,0,10,Library
Man in a High Castle,4889,425043231,Philip K. Dick,Computer,Berkley Publishing Group,1979,0,10,Library
Bearing an Hourglass (Incarnations of Immortality (Paperback)),4890,345313151,Piers Anthony,Computer,Del Rey Books,1991,0,10,Library
Sword of Shannara,4891,345314255,Terry Brooks,Computer,Del Rey Books,1995,0,10,Library
On a Pale Horse,4892,345305183,Piers Anthony,Computer,Ballantine Books,1984,0,10,Library
Man Who Fell to Earth,4893,380004933,Walter Tevis,Computer,Avon,1976,0,10,Library
Firestarter,4894,451132343,Stephen King,Computer,Signet Book,1984,0,10,Library
Castle Roogna,4895,345279255,Piers Anthony,Computer,Ballantine Books,1979,0,10,Library
Night Shift/Children of Corn,4896,451131312,Stephen King,Computer,Signet Book,1984,0,10,Library
The Source of Magic,4897,345272846,Anthony,Computer,Del Rey Books,1979,0,10,Library
The Ice Master : The Doomed 1913 Voyage of the Karluk,4898,786884460,Jennifer Niven,Computer,Hyperion,2001,0,10,Library
The Vendetta Defense,4899,61031429,Lisa Scottoline,Computer,HarperTorch,2002,0,10,Library
Pandemonium,4900,8466601856,Christopher Fowler,Computer,Ediciones B,2001,0,10,Library
El Testamento,4901,8440691491,John Grisham,Computer,Ediciones B,1999,0,10,Library
Downsize This! Random Threats from an Unarmed American,4902,60977337,Michael Moore,Computer,Perennial,1997,0,10,Library
"Dude, Where's My Country?",4903,446693790,Michael Moore,Computer,Warner Books,2004,0,10,Library
A Brief History of Time : The Updated and Expanded Tenth Anniversary Edition,4904,553380168,STEPHEN HAWKING,Computer,Bantam,1998,0,10,Library
The Penguin Book of Twentieth Century Speeches,4905,140285008,Brian Macarthur,Computer,Penguin Books,2000,0,10,Library
Diablo #1: Legacy of Blood,4906,067104155X,Richard A. Knaak,Computer,Star Trek,2001,0,10,Library
Stupid White Men : ...And Other Sorry Excuses for the State of the Nation!,4907,006098726X,Michael Moore,Computer,Regan Books,2004,0,10,Library
